,Price,Brand,Model,Edition,Year,Condition,Transmission,Body,Fuel,Capacity,Mileage
16833,4800000,Honda,Fit,GP5,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc",105000
16834,2650000,Nissan,Wingroad,NAVI,2002,Used,Automatic,Station wagon,Petrol,"1,500 cc",137000
16835,4800000,Honda,Fit Shuttle,NAVI PREMIUM,2013,Used,Automatic,Station wagon,Hybrid,"1,330 cc",61500
16836,13700000,BMW,218i,M Sport Convertible,2016,Used,Automatic,Coup̩/Sports,Petrol,"1,500 cc",13800
16837,3690000,Honda,N-Box,CUSTOM,2015,Used,Automatic,MPV,Petrol,650 cc,72000
16838,5150000,Toyota,Camry,G,2008,Used,Automatic,Saloon,Petrol,"2,400 cc",148000
16839,3475000,Toyota,Corolla,121,2002,Used,Automatic,Saloon,Petrol,"1,500 cc",106000
16840,2475000,Nissan,Sunny,16,2004,Used,Automatic,Saloon,Petrol,"1,600 cc",130133
16841,8095000,Toyota,Premio,G superior,2015,Used,Automatic,Saloon,Petrol,"1,500 cc",120000
16842,2700000,Perodua,Viva Elite,2013,2013,Used,Automatic,Hatchback,Petrol,"1,000 cc",72950
16843,1975000,Mazda,Demio,facelift,2001,Used,Manual,Hatchback,Petrol,"1,330 cc",85000
16844,9825000,Toyota,Land Cruiser Prado,Prado 120,2007,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc",126000
16845,3750000,Honda,N-Box,Custom,2016,Used,Automatic,Hatchback,Petrol,660 cc,59000
16846,2255000,Toyota,Sprinter,AE100,1995,Used,Manual,Saloon,Petrol,"1,490 cc",16433
16847,28450000,Toyota,Land Cruiser Prado,Diesal,2015,Used,Automatic,SUV / 4x4,Diesel,"2,800 cc",39676
16848,2290000,Suzuki,Wagon R,VXI,2011,Used,Manual,Hatchback,Petrol,"1,000 cc",68000
16849,625000,Ford,Other Model,Escort Mk2,1979,Used,Manual,Saloon,Petrol,"1,100 cc",258000
16850,3925000,Toyota,Avanza,Avanza,2012,Used,Manual,MPV,Petrol,"1,300 cc",125000
16851,16500000,Mercedes Benz,C200,AMG PRIMIUM,2019,Used,Automatic,Saloon,Petrol,"1,500 cc",12000
16852,15000000,Mercedes Benz,CLA 200,Premium Package,2019,Used,Tiptronic,Saloon,Petrol,"1,300 cc",20000
16853,5375000,Toyota,Tank,GS Custom,2017,Used,Automatic,MPV,Petrol,"1,000 cc",35000
16854,2495000,Hyundai,Eon,Magna,2016,Used,Manual,Hatchback,Petrol,814 cc,31240
16855,4325000,Toyota,Allion,240 Anniversary,2003,Used,Automatic,Saloon,Petrol,"1,500 cc",148000
16856,8450000,Toyota,Land Cruiser Prado,120 Prado,2004,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc",104632
16857,4100000,Honda,N-Box,Custom Turbo,2017,Used,Tiptronic,MPV,Petrol,650 cc,43500
16858,4200000,Mitsubishi,L200,4 Wheel Cab,2003,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",178000
16859,5445000,Toyota,Camry,Limited G Grade,2007,Used,Automatic,Saloon,Petrol,"2,360 cc",160500
16860,3675000,Hyundai,Santa Fe,V6,2006,Used,Manual,SUV / 4x4,Petrol,"2,400 cc",143000
16861,5085000,Toyota,Allion,260 ANNIVERSARY,2007,Used,Automatic,Saloon,Petrol,"1,500 cc",121000
16862,1750000,Suzuki,Swift,JAPAN AUTO,1999,Used,Automatic,Hatchback,Petrol,"1,300 cc",132000
16863,2450000,Micro,Panda Cross,1300CC,2016,Used,Manual,Hatchback,Petrol,"1,300 cc",16000
16864,4075000,Jeep,Cherokee,Limited Edition,2007,Used,Automatic,Saloon,Petrol,"3,700 cc",107000
16865,10500000,Toyota,Hilux,Revo 4WD Double Cab,2017,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",101000
16866,4000000,Toyota,Aqua,1st owner,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc",105000
16867,5900000,Toyota,Vitz,Safety Push 6 Speak,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc",28000
16868,14275000,Land Rover,Range Rover Sport,EFI V8,2008,Used,Tiptronic,SUV / 4x4,Petrol,"4,394 cc",98100
16869,8500000,Toyota,Land Cruiser Prado,Toyota Prado,2002,Used,Automatic,SUV / 4x4,Petrol,"2,600 cc",158000
16870,1375000,Ford,Laser,GHIA,1992,Used,Manual,Saloon,Petrol,"1,300 cc",243200
16871,5825000,Lexus,CT-200H,2011,2011,Used,Automatic,Hatchback,Hybrid,"1,800 cc",119000
16872,6025000,Toyota,Vitz,2019,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc",26500
16873,3375000,Honda,Fit Aria,GP8,2008,Used,Automatic,Saloon,Petrol,"1,500 cc",118000
16874,670000,Daihatsu,Cuore,1988,1988,Used,Manual,Hatchback,Petrol,850 cc,800000
16875,3695000,Micro,Kyron,5 Gear box,2008,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc",130000
16876,450000,Toyota,Corolla,ke 20,1977,Used,Manual,Saloon,Petrol,"1,200 cc",175000
16877,4450000,Honda,Fit,F Grade,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc",66000
16878,18000000,Audi,Q3,S Line Highest Spec,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",7500
16879,3425000,Suzuki,Wagon R,Suzuki Wagon R fx,2017,Used,Automatic,Hatchback,Petrol,660 cc,36854
16880,8675000,Mercedes Benz,E200,CGI,2010,Used,Automatic,Saloon,Petrol,"1,796 cc",69000
16881,1850000,Mitsubishi,Mirage,CA3A,1994,Used,Manual,Hatchback,Petrol,"1,490 cc",248000
16882,3750000,Nissan,Patrol,G160,1984,Used,Manual,SUV / 4x4,Diesel,"3,300 cc",200000
16883,3490000,Honda,HR-V,GH3,2001,Used,Automatic,SUV / 4x4,Petrol,"1,590 cc",162000
16884,5890000,Honda,Grace,EX PAKAGE,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc",56000
16885,1595000,Mitsubishi,Lancer,CB8,1993,Used,Manual,Saloon,Diesel,"2,000 cc",199889
16886,11500000,Audi,Q3,S Line,2017,Used,Tiptronic,SUV / 4x4,Petrol,"1,300 cc",54000
16887,1490000,Mini,Cooper,MG/Rover,1992,Used,Manual,Hatchback,Petrol,"1,300 cc",92000
16888,4750000,Toyota,Axio,G Grade,2007,Used,Automatic,Saloon,Petrol,"1,500 cc",137000
16889,495000,Toyota,Carina,Manual,1985,Used,Manual,Saloon,Petrol,"1,500 cc",46000
16890,2825000,Nissan,Other Model,D21 Double Cab,1998,Used,Manual,SUV / 4x4,Diesel,"2,600 cc",100000
16891,3895000,Toyota,Aqua,G +,2012,Used,Automatic,Hatchback,Hybrid,"1,500 cc",112000
16892,3875000,Honda,Insight,Full Option,2010,Used,Automatic,Saloon,Hybrid,"1,330 cc",141000
16893,5990000,Micro,Rexton,Ssangyong,2008,Used,Automatic,SUV / 4x4,Diesel,"2,700 cc",97600
16894,11525000,Toyota,Premio,G Superior,2019,Used,Automatic,Saloon,Petrol,"1,500 cc",2500
16895,575000,Honda,Civic,Civic,1986,Used,Manual,Saloon,Petrol,"1,500 cc",200000
16896,3925000,Honda,Insight,Full Option,2010,Used,Automatic,Saloon,Hybrid,"1,330 cc",148733
16897,475000,Mitsubishi,Lancer,Station Wagon,1980,Used,Manual,Station wagon,Petrol,"1,400 cc",100000
16898,6900000,Honda,Jade,Hybrid,2015,Used,Automatic,Station wagon,Petrol,"1,500 cc",61000
16899,7875000,Kia,Sorento,1-12 Option,2012,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc",112000
16900,6200000,Audi,A1,A1 TFSI,2016,Used,Tiptronic,Hatchback,Petrol,"1,000 cc",21700
16901,5475000,Toyota,Vitz,Safety Package,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",25000
16902,7425000,Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc",43400
16903,6650000,Toyota,Vitz,Full Option,2019,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",3762
16904,4930000,Toyota,Prius,S LED,2013,Used,Automatic,Saloon,Hybrid,"1,800 cc",93000
16905,2275000,Nissan,March,K12 Beetle,2003,Used,Automatic,Hatchback,Petrol,"1,300 cc",109254
16906,525000,Nissan,Sunny,B310,1979,Used,Manual,Saloon,Petrol,"1,400 cc",233200
16907,3990000,Suzuki,Wagon R Stingray,2017,2017,Used,Automatic,Hatchback,Petrol,650 cc,61282
16908,4450000,Suzuki,Spacia,Custom Z,2018,Used,Automatic,Hatchback,Petrol,650 cc,46288
16909,4200000,Nissan,Navara,D40,2011,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",180000
16910,16500000,BMW,X2,M-Sport,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",11000
16911,5800000,Toyota,Prius,3rd Generation,2013,Used,Automatic,Hatchback,Hybrid,"1,800 cc",79500
16912,2490000,Suzuki,A-Star,MANUAL,2011,Used,Manual,Hatchback,Petrol,"1,000 cc",54300
16913,985000,Toyota,Corolla,R-EE96V,1991,Used,Manual,Station wagon,Petrol,"1,290 cc",55000
16914,2210000,Mazda,Familia,bj3p,2001,Used,Automatic,Saloon,Petrol,"1,330 cc",168000
16915,4585000,Micro,Korondo,Diesel,2015,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc",78000
16916,545000,Toyota,Other Model,KE20,1970,Used,Manual,Saloon,Petrol,"1,200 cc",60842
16917,2550000,Volkswagen,Passat,1.8T,2002,Used,Tiptronic,Saloon,Petrol,"1,800 cc",114000
16918,4785000,Toyota,Aqua,Urban,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc",73000
16919,9800000,Mazda,6,skyactive,2015,Used,Tiptronic,Saloon,Petrol,"2,500 cc",83000
16920,3695000,Honda,Other Model,Fit GP 1,2012,Used,Automatic,Hatchback,Petrol,"1,330 cc",97000
16921,3250000,Nissan,Micra,1.3 N-tec(Uk),2010,Used,Manual,Hatchback,Petrol,"1,300 cc",23000
16922,5475000,Toyota,Allion,NZT260,2007,Used,Automatic,Saloon,Petrol,"1,490 cc",134000
16923,13000000,Peugeot,5008,Active,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc",38500
16924,4575000,Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Petrol,"1,490 cc",68000
16925,795000,Toyota,Corolla,1985,1985,Used,Manual,Saloon,Diesel,"1,050 cc",313935
16926,7550000,Honda,Vezel,Special Edition,2016,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc",80320
16927,4825000,Toyota,Aqua,S Grade,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc",90000
16928,3190000,Suzuki,Wagon R Stingray,Suzuki,2014,Used,Automatic,Hatchback,Hybrid,650 cc,68971
16929,5890000,Toyota,Hilux,G 2.5,2007,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",131900
16930,6290000,Toyota,Allion,260,2010,Used,Automatic,Saloon,Petrol,"1,500 cc",116000
16931,725000,Toyota,Corolla,KE 72,1986,Used,Manual,Station wagon,Petrol,"1,300 cc",190000
16932,5950000,Toyota,Vitz,FULL OPTION,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc",20130
16933,9575000,Toyota,Rush,2018,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",48000
16934,3700000,Jaguar,S-Type,V6,2002,Used,Tiptronic,Saloon,Petrol,"3,000 cc",77000
16935,2045000,Micro,Panda,LC 1.0,2015,Used,Manual,Hatchback,Petrol,"1,000 cc",19718
16936,3250000,Mitsubishi,Strada,1993,1993,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",175000
16937,750000,Mazda,Familia,mazda,1993,Used,Manual,Hatchback,Petrol,"1,400 cc",165000
16938,1095000,Tata,Nano,2011,2011,Used,Manual,Hatchback,Petrol,700 cc,141913
16939,3750000,Toyota,Vitz,Vitz,2008,Used,Automatic,Hatchback,Petrol,"1,000 cc",78000
16940,4590000,Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc",68292
16941,6500000,Toyota,Camry,Hybrid,2009,Used,Automatic,Saloon,Petrol,"2,000 cc",160000
16942,6250000,Toyota,Premio,G grade,2010,Used,Automatic,Saloon,Petrol,"1,500 cc",104000
16943,5790000,Honda,Grace,Ex Fully Loaded,2015,Used,Automatic,Saloon,Petrol,"1,500 cc",64000
16944,5290000,Toyota,Prius,S Grade,2014,Used,Automatic,Saloon,Hybrid,"1,800 cc",88607
16945,7950000,Nissan,X-Trail,#NAME?,2016,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc",44000
16946,3950000,Suzuki,Wagon R Stingray,Safety Package,2018,Used,Automatic,Hatchback,Hybrid,650 cc,33000
16947,3575000,Toyota,Corolla,121 XLI,2004,Used,Automatic,Saloon,Petrol,"1,500 cc",180000
16948,3375000,Suzuki,Swift,-,2007,Used,Automatic,Hatchback,Petrol,"1,240 cc",110000
16949,720000,Mazda,Familia,BF38,1985,Used,Manual,Hatchback,Petrol,"1,290 cc",94100
16950,2025000,Datsun,Redi Go,BRAND NEW,2017,Used,Manual,Hatchback,Petrol,800 cc,45000
16951,1195000,Honda,Civic,Honda,1988,Used,Manual,Saloon,Petrol,"1,500 cc",100282
16952,4250000,Honda,Fit,GP5,2013,Used,Automatic,Hatchback,Hybrid,"1,499 cc",97300
16953,1675000,Nissan,Sunny,FB 14,1994,Used,Automatic,Saloon,Petrol,"1,500 cc",225000
16954,3495000,Mitsubishi,Lancer,CS1 KH-3xxF/O,2008,Used,Manual,Saloon,Petrol,"1,300 cc",67650
16955,3490000,Toyota,Corolla,121,2004,Used,Automatic,Saloon,Petrol,"1,500 cc",110000
16956,5100000,Toyota,Axio,Axio Hybrid,2014,Used,Automatic,Saloon,Petrol,"1,500 cc",86000
16957,5950000,Toyota,Vitz,Edition 2 Safety,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc",28590
16958,8700000,Toyota,Land Cruiser Prado,TX-120 Automatic,2004,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc",108000
16959,375000,Mitsubishi,Lancer,4G11,1980,Used,Manual,Station wagon,Petrol,"1,300 cc",180000
16960,1175000,Nissan,Sunny,Trade,1987,Used,Manual,Saloon,Petrol,"1,500 cc",150000
16961,6150000,Toyota,RAV4,G Grade New Face,2008,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc",77000
16962,6400000,Honda,Accord,CR6,2013,Used,Automatic,Saloon,Hybrid,"2,000 cc",121046
16963,8990000,BMW,520d,M Sport,2012,Used,Tiptronic,Saloon,Diesel,"2,000 cc",90000
16964,9200000,Mitsubishi,Outlander,Outlander Phev Navi,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc",44000
16965,66500000,Land Rover,Defender,110 D240,2020,New,Tiptronic,MPV,Diesel,"2,000 cc",0
16966,1675000,Nissan,Leaf,AZE0 S Grade,2014,Used,Automatic,Hatchback,Electric,70 cc,80200
16967,16900000,Mercedes Benz,CLA 200,AMG Premium+,2020,Used,Automatic,Saloon,Petrol,"1,300 cc",9500
16968,1395000,Micro,Trend,2011,2011,Used,Manual,Hatchback,Petrol,"1,000 cc",91055
16969,2125000,Toyota,Corolla,110,1996,Used,Manual,Saloon,Petrol,"1,300 cc",102000
16970,2395000,Nissan,March,K12,2002,Used,Automatic,Hatchback,Petrol,"1,400 cc",108770
16971,2225000,Toyota,Sprinter,110,1997,Used,Automatic,Saloon,Petrol,"1,500 cc",168000
16972,5575000,Toyota,Roomy,GS,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",18000
16973,1850000,Toyota,Corona,CT190,1992,Used,Automatic,Saloon,Diesel,"1,970 cc",312262
16974,3650000,Toyota,Carina,GT sport,2000,Used,Automatic,Saloon,Petrol,"1,600 cc",173321
16975,4350000,Suzuki,Spacia,Custom,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",3000
16976,1495000,Nissan,AD Wagon,Y10 Automatic,1997,Used,Automatic,Station wagon,Petrol,"1,500 cc",170000
16977,7000000,Nissan,X-Trail,Standard Edition,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc",86809
16978,1050000,Mazda,Other Model,929-VIP,1989,Used,Automatic,Saloon,Petrol,"1,950 cc",185000
16979,3000000,Mitsubishi,J24,4DR5 Jeep,1977,Used,Manual,SUV / 4x4,Diesel,"2,500 cc",200000
16980,4500000,Nissan,Dayz,Highway Star,2016,Reconditioned,Automatic,Hatchback,Petrol,650 cc,15000
16981,4875000,Honda,N-Box,Custom,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,12000
16982,6250000,Toyota,Vitz,EDITION 2,2018,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",4000
16983,5350000,Toyota,Passo,Moda,2017,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc",31000
16984,1975000,Mazda,Familia,323,1996,Used,Automatic,Saloon,Diesel,"1,680 cc",142000
16985,3975000,Suzuki,Alto,Japan,2015,Reconditioned,Automatic,Hatchback,Petrol,650 cc,6000
16986,6000000,Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc",90000
16987,7500000,Toyota,Allion,A18,2010,Used,Automatic,Saloon,Petrol,"1,797 cc",204380
16988,11350000,Toyota,Premio,G Superior,2019,Used,Automatic,Saloon,Petrol,"1,500 cc",5100
16989,3800000,Suzuki,Wagon R FZ,Safety,2017,Used,Automatic,Hatchback,Petrol,650 cc,43000
16990,11000000,Toyota,Premio,G Superior,2019,Used,Automatic,Saloon,Petrol,"1,500 cc",12000
16991,4590000,Daihatsu,Boon,REGISTERED 2020,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",41429
16992,3390000,Suzuki,Alto,Japan,2016,Used,Automatic,Hatchback,Petrol,660 cc,68000
16993,3975000,Daihatsu,Mira,X,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,3000
16994,3500000,Mercedes Benz,Other Model,E 320,1996,Used,Automatic,Saloon,Petrol,"3,199 cc",27000
16995,8850000,Toyota,CHR,Gt Turbo Ngx 10,2018,Used,Tiptronic,SUV / 4x4,Petrol,"1,200 cc",48000
16996,10250000,Toyota,Premio,G Superior,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",29000
16997,10875000,Mitsubishi,Eclipse Cross,Mitsubishi,2018,Used,Tiptronic,SUV / 4x4,Petrol,"1,500 cc",11000
16998,3950000,Toyota,Corolla,141 LX,2007,Used,Automatic,Saloon,Petrol,"1,600 cc",143000
16999,2180000,Suzuki,Alto,Japan Auto,2003,Used,Automatic,Hatchback,Petrol,660 cc,140000
17000,2225000,Suzuki,Alto,Japan Auto,2004,Used,Automatic,Hatchback,Petrol,660 cc,190000
17001,1825000,Nissan,Other Model,d22,1982,Used,Manual,SUV / 4x4,Diesel,"3,200 cc",300000
17002,21500000,Toyota,Land Cruiser Prado,- TRJ 150 TX,2014,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc",80000
17003,1075000,Daewoo,Lanos,Daewoo,2000,Used,Automatic,Saloon,Petrol,"1,500 cc",95000
17004,8350000,Honda,Vezel,RS,2018,Used,Automatic,Hatchback,Petrol,"1,500 cc",31000
17005,3690000,Nissan,Dayz,Full option,2017,Used,Automatic,Hatchback,Petrol,650 cc,23000
17006,4350000,Toyota,Aqua,G Limited,2014,Used,Automatic,Hatchback,Petrol,"1,490 cc",70000
17007,7950000,Toyota,CHR,Full Option,2017,Used,Tiptronic,SUV / 4x4,Petrol,"1,200 cc",44409
17008,1775000,Toyota,Caldina,Wagon,1997,Used,Automatic,Station wagon,Diesel,"2,000 cc",150000
17009,4890000,Toyota,Vitz,2016 Safety,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",61230
17010,7050000,Toyota,Prius,2016 G bodykits,2016,Used,Automatic,Saloon,Petrol,"1,800 cc",58000
17011,11700000,BMW,318i,Luxury Line,2017,Used,Tiptronic,Saloon,Petrol,"1,500 cc",25500
17012,4850000,Mitsubishi,L200,Trojan Double Cab,2006,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc",105000
17013,6375000,Toyota,Axio,TOYOTA AXIO 2016,2016,Used,Automatic,Saloon,CNG,"1,500 cc",64000
17014,3890000,Toyota,Passo,Low Mileage,2014,Used,Automatic,Hatchback,Petrol,"1,000 cc",39000
17015,4500000,Toyota,Vitz,KSP130,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",31000
17016,7600000,Toyota,Other Model,Noah Hybrid,2014,Used,Automatic,Station wagon,Hybrid,"1,800 cc",92000
17017,1290000,Nissan,Sunny,Trad HB 12,1989,Used,Manual,Saloon,Petrol,"1,500 cc",150000
17018,2950000,Nissan,Bluebird,FG10,2001,Used,Automatic,Saloon,Petrol,"1,500 cc",205000
17019,2350000,Nissan,Sunny,N16,2000,Used,Manual,Saloon,Petrol,"1,300 cc",192300
17020,950000,Mazda,Other Model,323 GLX limited,1990,Used,Manual,Hatchback,Petrol,"1,320 cc",127000
17021,9600000,Audi,Q2,TFSI S tonic,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc",46000
17022,4250000,Suzuki,Spacia,BRAND NEW,2016,New,Automatic,MPV,Petrol,650 cc,330
17023,2185000,Suzuki,Alto,alto,2015,Used,Manual,Saloon,Petrol,800 cc,41000
17024,3500000,Mercedes Benz,E220,W210,1997,Used,Manual,Saloon,Diesel,"2,257 cc",190000
17025,4295000,Daihatsu,Mira,ES LED Facelift,2017,Reconditioned,Automatic,Hatchback,Petrol,650 cc,7000
17026,1400000,Tata,Nano,05 doors,2016,Used,Manual,Hatchback,Petrol,709 cc,69000
17027,10500000,Toyota,CHR,2020,2020,Used,Tiptronic,SUV / 4x4,Petrol,"1,200 cc",12000
17028,1995000,Nissan,Sunny,FB 14 Super saloon,1996,Used,Automatic,Saloon,Petrol,"1,500 cc",156000
17029,1570000,Toyota,Corsa,GP Turbo,1986,Used,Manual,Hatchback,Petrol,"1,300 cc",56200
17030,5675000,Honda,Vezel,Orange Pack,2014,Used,Automatic,Hatchback,Petrol,"1,500 cc",95700
17031,5500000,Suzuki,Swift,RS Hybrid,2017,Used,Automatic,Hatchback,Hybrid,"1,300 cc",54000
17032,3290000,Suzuki,Spacia,Hybrid,2015,Used,Automatic,MPV,Hybrid,650 cc,75000
17033,5350000,Honda,Fit Shuttle,HONDA FIT 2016 JAPAN,2014,Used,Automatic,Station wagon,Petrol,"1,330 cc",61000
17034,4550000,Toyota,Vitz,KSP130,2015,Used,Automatic,Hatchback,Petrol,"1,000 cc",44000
17035,12400000,Mercedes Benz,E300,Benz 2013,2013,Used,Automatic,Saloon,Hybrid,"2,000 cc",85000
17036,3825000,Mitsubishi,Lancer,CS3,2011,Used,Automatic,Saloon,Petrol,"1,600 cc",148000
17037,2380000,Suzuki,Alto,800,2015,Used,Manual,Hatchback,Petrol,800 cc,51267
17038,2250000,Suzuki,Alto,Suzuki Alto 2015,2015,Used,Manual,Hatchback,Petrol,800 cc,45464
17039,950000,Nissan,AD Wagon,Y10,1992,Used,Manual,Station wagon,Petrol,"1,300 cc",145000
17040,4675000,Toyota,Vitz,KSP 130,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",49000
17041,14090000,Toyota,Hilux,ROCCO CAB,2018,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc",43000
17042,600000,Toyota,Starlet,EP71,1988,Used,Manual,Hatchback,Petrol,"1,300 cc",280000
17043,23190000,Toyota,Land Cruiser Prado,LC 5 DIESEL,2013,Used,Automatic,SUV / 4x4,Diesel,"2,980 cc",64000
17044,4095000,Daihatsu,Mira,Es | Full option,2016,Reconditioned,Automatic,Hatchback,Petrol,650 cc,15000
17045,900000,Toyota,Corolla,GL,1985,Used,Manual,Saloon,Petrol,"1,500 cc",200000
17046,425000,Mitsubishi,Lancer,Lancer Box,1984,Used,Manual,Saloon,Petrol,"1,400 cc",521000
17047,640000,Mitsubishi,Lancer,box,1981,Used,Manual,Saloon,Petrol,"1,400 cc",56000
17048,720000,Toyota,Carina,At 150,1985,Used,Manual,Saloon,Petrol,"1,500 cc",117000
17049,375000,Nissan,Pulsar,Pulsar,1979,Used,Manual,Hatchback,Petrol,"1,400 cc",78668
17050,5250000,Toyota,Axio,G Grade,2011,Used,Automatic,Saloon,Petrol,"1,500 cc",131000
17051,4490000,Toyota,Aqua,S LED,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc",78100
17052,18650000,Mercedes Benz,C200,AMG Premium Plus,2018,Used,Automatic,Saloon,Petrol,"1,500 cc",8400
17053,3400000,Suzuki,Wagon R Stingray,DARK PURPLE,2015,Used,Automatic,Hatchback,Petrol,650 cc,49200
17054,16490000,Honda,CRV,EX JAPAN,2018,Reconditioned,Automatic,Station wagon,Petrol,"1,500 cc",9000
17055,5250000,Toyota,Vitz,Toyota Vitz 2017,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc",35000
17056,8850000,Mitsubishi,Montero,Montero Sport,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,500 cc",129000
17057,2650000,Perodua,Viva Elite,2012,2012,Used,Automatic,Hatchback,Petrol,"1,000 cc",160926
17058,635000,Mitsubishi,Lancer,Box,1980,Used,Manual,Saloon,Petrol,"1,400 cc",200000
17059,975000,Nissan,Sunny,HB12,1987,Used,Manual,Saloon,Petrol,"1,500 cc",250000
17060,4375000,Honda,Fit,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc",75000
17061,685000,Toyota,Carina,150,1988,Used,Manual,Saloon,Petrol,"1,400 cc",120000
17062,4175000,Suzuki,Wagon R Stingray,Wagon R,2018,Used,Automatic,Hatchback,Petrol,650 cc,27000
17063,4095000,Toyota,Corolla,121 G Grade,2003,Used,Automatic,Hatchback,Petrol,"1,500 cc",150000
17064,2590000,Toyota,Corolla,110,1997,Used,Automatic,Saloon,Petrol,"1,500 cc",147200
17065,5850000,Honda,Vezel,RU3 model,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc",75000
17066,550000,Mitsubishi,Lancer,Sports,1990,Used,Manual,Saloon,Petrol,800 cc,235000
17067,6990000,Lexus,HS250H,harrier,2011,Used,Automatic,Saloon,Hybrid,"2,350 cc",80000
17068,7195000,Toyota,Axio,Non Hybrid-Petrol,2018,Used,Automatic,Saloon,Petrol,"1,350 cc",38000
17069,850000,Tata,Nano,Manual,2011,Used,Manual,Saloon,Petrol,650 cc,110000
17070,1075000,Honda,Civic,EF2,1988,Used,Manual,Saloon,Petrol,"1,500 cc",190000
17071,43550000,Toyota,Land Cruiser Sahara,VX V8 Parliament,2014,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc",85000
17072,4090000,Toyota,Aqua,G Touring,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc",69000
17073,5190000,Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc",93000
17074,3890000,Suzuki,Wagon R Stingray,Stingray,2017,Used,Automatic,Hatchback,Petrol,660 cc,45000
17075,4075000,Toyota,Prius,3rd Generation,2009,Used,Automatic,Saloon,Hybrid,"1,800 cc",98000
17076,7450000,Kia,Sorento,2011,2011,Used,Automatic,SUV / 4x4,Petrol,"2,200 cc",82620
17077,8495000,Toyota,Premio,G SUPERIOR,2016,Used,Automatic,Saloon,Petrol,"1,500 cc",76000
17078,3165000,Suzuki,Celerio,LIMITED EDITION,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",63540
17079,4725000,Honda,Fit,Fit S grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc",87500
17080,3125000,Suzuki,Wagon R FZ,WAGON SAFTY 2016,2016,Used,Automatic,Hatchback,Petrol,650 cc,86500
17081,7975000,Mercedes Benz,E200,CGI,2010,Used,Automatic,Saloon,Petrol,"1,800 cc",137000
